Address,Type,Access,Name,Unit,Description
12344,uint,RD/WR,_P15_T_MONTH[5],s,"Time of 15min. month 1st high (UTC), june, even year"
12346,uint,RD/WR,_P15_T_MONTH[6],s,"Time of 15min. month 1st high (UTC), july, even year"
12348,uint,RD/WR,_P15_T_MONTH[7],s,"Time of 15min. month 1st high (UTC), aug., even year"
12350,uint,RD/WR,_P15_T_MONTH[8],s,"Time of 15min. month 1st high (UTC), sep., even year"
12352,uint,RD/WR,_P15_T_MONTH[9],s,"Time of 15min. month 1st high (UTC), oct., even year"
12354,uint,RD/WR,_P15_T_MONTH[10],s,"Time of 15min. month 1st high (UTC), nov., even year"
12356,uint,RD/WR,_P15_T_MONTH[11],s,"Time of 15min. month 1st high (UTC), dec., even year"
12358,uint,RD/WR,_P15_T_MONTH[12],s,"Time of 15min. month 1st high (UTC), jan., uneven year"
12360,uint,RD/WR,_P15_T_MONTH[13],s,"Time of 15min. month 1st high (UTC), feb., uneven year"
12362,uint,RD/WR,_P15_T_MONTH[14],s,"Time of 15min. month 1st high (UTC), march, uneven year"
12364,uint,RD/WR,_P15_T_MONTH[15],s,"Time of 15min. month 1st high (UTC), april, uneven year"
12366,uint,RD/WR,_P15_T_MONTH[16],s,"Time of 15min. month 1st high (UTC), may, uneven year"
12368,uint,RD/WR,_P15_T_MONTH[17],s,"Time of 15min. month 1st high (UTC), june, uneven year"
12370,uint,RD/WR,_P15_T_MONTH[18],s,"Time of 15min. month 1st high (UTC), july, uneven year"
12372,uint,RD/WR,_P15_T_MONTH[19],s,"Time of 15min. month 1st high (UTC), aug., uneven year"
12374,uint,RD/WR,_P15_T_MONTH[20],s,"Time of 15min. month 1st high (UTC), sep., uneven year"
12376,uint,RD/WR,_P15_T_MONTH[21],s,"Time of 15min. month 1st high (UTC), oct., uneven year"
12378,uint,RD/WR,_P15_T_MONTH[22],s,"Time of 15min. month 1st high (UTC), nov., uneven year"
12380,uint,RD/WR,_P15_T_MONTH[23],s,"Time of 15min. month 1st high (UTC), dec., uneven year"
12382,uint,RD/WR,_P15_T_MONTH[24],s,"Time of 15min. month 2nd high (UTC), jan., even year"
12384,uint,RD/WR,_P15_T_MONTH[25],s,"Time of 15min. month 2nd high (UTC), feb., even year"
12386,uint,RD/WR,_P15_T_MONTH[26],s,"Time of 15min. month 2nd high (UTC), march, even year"
12388,uint,RD/WR,_P15_T_MONTH[27],s,"Time of 15min. month 2nd high (UTC), april, even year"
12390,uint,RD/WR,_P15_T_MONTH[28],s,"Time of 15min. month 2nd high (UTC), may, even year"
12392,uint,RD/WR,_P15_T_MONTH[29],s,"Time of 15min. month 2nd high (UTC), june, even year"
12394,uint,RD/WR,_P15_T_MONTH[30],s,"Time of 15min. month 2nd high (UTC), july, even year"
12396,uint,RD/WR,_P15_T_MONTH[31],s,"Time of 15min. month 2nd high (UTC), aug., even year"
12398,uint,RD/WR,_P15_T_MONTH[32],s,"Time of 15min. month 2nd high (UTC), sep., even year"
12400,uint,RD/WR,_P15_T_MONTH[33],s,"Time of 15min. month 2nd high (UTC), oct., even year"
12402,uint,RD/WR,_P15_T_MONTH[34],s,"Time of 15min. month 2nd high (UTC), nov., even year"
12404,uint,RD/WR,_P15_T_MONTH[35],s,"Time of 15min. month 2nd high (UTC), dec., even year"
12406,uint,RD/WR,_P15_T_MONTH[36],s,"Time of 15min. month 2nd high (UTC), jan., uneven year"
12408,uint,RD/WR,_P15_T_MONTH[37],s,"Time of 15min. month 2nd high (UTC), feb., uneven year"
12410,uint,RD/WR,_P15_T_MONTH[38],s,"Time of 15min. month 2nd high (UTC), march, uneven year"
12412,uint,RD/WR,_P15_T_MONTH[39],s,"Time of 15min. month 2nd high (UTC), april, uneven year"
12414,uint,RD/WR,_P15_T_MONTH[40],s,"Time of 15min. month 2nd high (UTC), may, uneven year"
12416,uint,RD/WR,_P15_T_MONTH[41],s,"Time of 15min. month 2nd high (UTC), june, uneven year"
12418,uint,RD/WR,_P15_T_MONTH[42],s,"Time of 15min. month 2nd high (UTC), july, uneven year"
12420,uint,RD/WR,_P15_T_MONTH[43],s,"Time of 15min. month 2nd high (UTC), aug., uneven year"
12422,uint,RD/WR,_P15_T_MONTH[44],s,"Time of 15min. month 2nd high (UTC), sep., uneven year"
12424,uint,RD/WR,_P15_T_MONTH[45],s,"Time of 15min. month 2nd high (UTC), oct., uneven year"
12426,uint,RD/WR,_P15_T_MONTH[46],s,"Time of 15min. month 2nd high (UTC), nov., uneven year"
12428,uint,RD/WR,_P15_T_MONTH[47],s,"Time of 15min. month 2nd high (UTC), dec., uneven year"
12430,uint,RD/WR,_P15_T_MONTH[48],s,"Time of 15min. month 3nd high (UTC), jan., even year"
12432,uint,RD/WR,_P15_T_MONTH[49],s,"Time of 15min. month 3nd high (UTC), feb., even year"
12434,uint,RD/WR,_P15_T_MONTH[50],s,"Time of 15min. month 3nd high (UTC), march, even year"
12436,uint,RD/WR,_P15_T_MONTH[51],s,"Time of 15min. month 3nd high (UTC), april, even year"
12438,uint,RD/WR,_P15_T_MONTH[52],s,"Time of 15min. month 3nd high (UTC), may, even year"
12440,uint,RD/WR,_P15_T_MONTH[53],s,"Time of 15min. month 3nd high (UTC), june, even year"
12442,uint,RD/WR,_P15_T_MONTH[54],s,"Time of 15min. month 3nd high (UTC), july, even year"
12444,uint,RD/WR,_P15_T_MONTH[55],s,"Time of 15min. month 3nd high (UTC), aug., even year"
12446,uint,RD/WR,_P15_T_MONTH[56],s,"Time of 15min. month 3nd high (UTC), sep., even year"
12448,uint,RD/WR,_P15_T_MONTH[57],s,"Time of 15min. month 3nd high (UTC), oct., even year"
12450,uint,RD/WR,_P15_T_MONTH[58],s,"Time of 15min. month 3nd high (UTC), nov., even year"
12452,uint,RD/WR,_P15_T_MONTH[59],s,"Time of 15min. month 3nd high (UTC), dec., even year"
12454,uint,RD/WR,_P15_T_MONTH[60],s,"Time of 15min. month 3nd high (UTC), jan., uneven year"
12456,uint,RD/WR,_P15_T_MONTH[61],s,"Time of 15min. month 3nd high (UTC), feb., uneven year"
12458,uint,RD/WR,_P15_T_MONTH[62],s,"Time of 15min. month 3nd high (UTC), march, uneven year"
12460,uint,RD/WR,_P15_T_MONTH[63],s,"Time of 15min. month 3nd high (UTC), april, uneven year"
12462,uint,RD/WR,_P15_T_MONTH[64],s,"Time of 15min. month 3nd high (UTC), may, uneven year"
12464,uint,RD/WR,_P15_T_MONTH[65],s,"Time of 15min. month 3nd high (UTC), june, uneven year"
12466,uint,RD/WR,_P15_T_MONTH[66],s,"Time of 15min. month 3nd high (UTC), july, uneven year"
12468,uint,RD/WR,_P15_T_MONTH[67],s,"Time of 15min. month 3nd high (UTC), aug., uneven year"
12470,uint,RD/WR,_P15_T_MONTH[68],s,"Time of 15min. month 3nd high (UTC), sep., uneven year"
12472,uint,RD/WR,_P15_T_MONTH[69],s,"Time of 15min. month 3nd high (UTC), oct., uneven year"
12474,uint,RD/WR,_P15_T_MONTH[70],s,"Time of 15min. month 3nd high (UTC), nov., uneven year"
12476,uint,RD/WR,_P15_T_MONTH[71],s,"Time of 15min. month 3nd high (UTC), dec., uneven year"
12478,short,RD/WR,_MONTHLY_YEAR[0],-,"Year, real energy, bar graph, jan., even year"
12479,short,RD/WR,_MONTHLY_YEAR[1],-,"Year, real energy, bar graph, feb., even year"
12480,short,RD/WR,_MONTHLY_YEAR[2],-,"Year, real energy, bar graph, march, even year"
12481,short,RD/WR,_MONTHLY_YEAR[3],-,"Year, real energy, bar graph, april, even year"
12482,short,RD/WR,_MONTHLY_YEAR[4],-,"Year, real energy, bar graph, may, even year"
12483,short,RD/WR,_MONTHLY_YEAR[5],-,"Year, real energy, bar graph, june, even year"
12484,short,RD/WR,_MONTHLY_YEAR[6],-,"Year, real energy, bar graph, july, even year"
12485,short,RD/WR,_MONTHLY_YEAR[7],-,"Year, real energy, bar graph, aug., even year"
12486,short,RD/WR,_MONTHLY_YEAR[8],-,"Year, real energy, bar graph, sep., even year"
12487,short,RD/WR,_MONTHLY_YEAR[9],-,"Year, real energy, bar graph, oct., even year"
12488,short,RD/WR,_MONTHLY_YEAR[10],-,"Year, real energy, bar graph, nov., even year"
12489,short,RD/WR,_MONTHLY_YEAR[11],-,"Year, real energy, bar graph, dec., even year"
12490,short,RD/WR,_MONTHLY_YEAR[12],-,"Year, real energy, bar graph, jan., uneven year"
12491,short,RD/WR,_MONTHLY_YEAR[13],-,"Year, real energy, bar graph, feb., uneven year"
12492,short,RD/WR,_MONTHLY_YEAR[14],-,"Year, real energy, bar graph, march, uneven year"
12493,short,RD/WR,_MONTHLY_YEAR[15],-,"Year, real energy, bar graph, april, uneven year"
12494,short,RD/WR,_MONTHLY_YEAR[16],-,"Year, real energy, bar graph, may, uneven year"
12495,short,RD/WR,_MONTHLY_YEAR[17],-,"Year, real energy, bar graph, june, uneven year"
12496,short,RD/WR,_MONTHLY_YEAR[18],-,"Year, real energy, bar graph, july, uneven year"
12497,short,RD/WR,_MONTHLY_YEAR[19],-,"Year, real energy, bar graph, aug., uneven year"
12498,short,RD/WR,_MONTHLY_YEAR[20],-,"Year, real energy, bar graph, sep., uneven year"
12499,short,RD/WR,_MONTHLY_YEAR[21],-,"Year, real energy, bar graph, oct., uneven year"
12500,short,RD/WR,_MONTHLY_YEAR[22],-,"Year, real energy, bar graph, nov., uneven year"
12501,short,RD/WR,_MONTHLY_YEAR[23],-,"Year, real energy, bar graph, dec., uneven year"
12582,int,RD/WR,_SET_BACNAME_INSTACE,-,Only for internal use
12920,short,RD/WR,_PULS_WIDTH,-,Only for internal use
13097,float,RD/WR,_TRNS_ENVELOPE[0],%,Only for internal use
13099,float,RD/WR,_TRNS_ENVELOPE[1],%,Only for internal use
13101,float,RD/WR,_IRATED_TDD[0],A,"Maximum demand load current, L1..L3"
13103,float,RD/WR,_IRATED_TDD[1],A,"Maximum demand load current, L4"
13105,float,RD,_TDD_IL[0],%,"TDD, total demand distortion, IL1"
13107,float,RD,_TDD_IL[1],%,"TDD, total demand distortion, IL2"
13109,float,RD,_TDD_IL[2],%,"TDD, total demand distortion, IL3"
13111,float,RD,_TDD_IL[3],%,"TDD, total demand distortion, IL4"
13113,float,RD,_U_SYM_U0,%,"Unsymmetrical, voltage U0"
13396,uint,RD/WR,_MB_STATUS,-,Only for internal use
13398,int,RD/WR,_SET_SYSTIME,sec,Only for internal use
13417,float,RD,_IND_CAP_SUM3,-,"Sign, Q1 + Q2 + Q3"
13419,float,RD,_IND_CAP_SUM,-,"Sign, Q1 + Q2 + Q3 + Q4"
13465,float,RD/WR,_U_EVT_OFF_HYST[0],%,Only for internal use
13467,float,RD/WR,_U_EVT_OFF_HYST[1],%,Only for internal use
13537,int,RD/WR,_ETERNET_TIMEOUT,-,Only for internal use
13539,int,RD/WR,_FIREWALL,-,Only for internal use
13541,short,RD/WR,_MAC_01,-,Only for internal use
13542,short,RD/WR,_MAC_23,-,Only for internal use
13543,short,RD/WR,_MAC_45,-,Only for internal use
13544,short,RD/WR,_FLUSH_DEV,-,Only for internal use
13545,uint,RD/WR,_RECORD_TIME,-,Only for internal use
13547,int,RD/WR,_CONFIG_P15_VAL,-,Only for internal use
13549,int,RD/WR,_CONFIG_P15_TIME,-,Only for internal use
13551,uint,RD/WR,_BACNET_BBMD_IP,-,Configure bacnet foreign device registration: BBMD IP
13752,float,RD/WR,_ULL_EVT_OFF,%,Only for internal use
13758,float,RD/WR,_ULL_EVT_OFF_HYST,%,Only for internal use
13768,float,RD/WR,_FREQ_EVT_DT[0],%,Only for internal use
13770,float,RD/WR,_FREQ_EVT_DT[1],%,Only for internal use
13780,float,RD/WR,_FREQ_EVT_DT_HYST[0],%,Only for internal use
13782,float,RD/WR,_FREQ_EVT_DT_HYST[1],%,Only for internal use
13784,short,RD/WR,_TRANS_PROTECTION,%,Only for internal use
13785,int,RD/WR,_FREQ_PHASE_COUNT,-,Only for internal use
13787,float,RD/WR,_IDIFF_PRIM[0],A,"RC transformer, primary 1"
13789,float,RD/WR,_IDIFF_PRIM[1],A,"RC transformer, primary 2"
13791,float,RD/WR,_IDIFF_SEC[0],A,"RC transformer, secondary 1"
13793,float,RD/WR,_IDIFF_SEC[1],A,"RC transformer, secondary 2"
13795,float,RD/WR,_TEMPERATUR_OFFSET,°C,Temperatur offset
13797,int,RD/WR,_IDIFF_MODE[0],A,"Failure monitoring, diff 1 0 = deactivate, 1 = activate"
13799,int,RD/WR,_IDIFF_MODE[1],A,"Failure monitoring, diff 2 0 = deactivate, 1 = activate"
13801,int,RD/WR,_THERMOELEMENT,-,Thermal element
13803,float,RD/WR,_IDIFF[0],A,
13805,float,RD/WR,_IDIFF[1],A,
13807,float,RD/WR,_EXT_TEMP,°C,external temperatur
13809,short,RD/WR,_IDIFF_BREAK[0],-,"Connection to RC transformer, diff 1 0 = error free, 1 = error"
13810,short,RD/WR,_IDIFF_BREAK[1],-,"Connection to RC transformer, diff 2 0 = error free, 1 = error"
13811,short,RD/WR,_COMP_DIFF_TYPE0,s,Only for internal use
13813,float,RD/WR,_COMP_DIFF_PER_DEV0,s,Only for internal use
13816,float,RD/WR,_COMP_DIFF_CUR_PER0,s,Only for internal use
13818,float,RD/WR,_COMP_DIFF_CUR_OFFSET0,s,Only for internal use
13820,float,RD/WR,_COMP_DIFF_TOLERANCE0,s,Only for internal use
13822,float,RD/WR,_COMP_DIFF_WARNLEVEL0,s,Only for internal use
13824,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD0[0],-,Only for internal use
13826,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD0[1],-,Only for internal use
13828,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD0[2],-,Only for internal use
13830,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD0[3],-,Only for internal use
13832,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD0[4],-,Only for internal use
13834,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD0[5],-,Only for internal use
13836,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD0[6],-,Only for internal use
13838,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD0[7],-,Only for internal use
13840,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD0[8],-,Only for internal use
13842,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD0[9],-,Only for internal use
13844,float,RD/WR,_COMP_DIFF_STEPS0[0],s,Only for internal use
13846,float,RD/WR,_COMP_DIFF_STEPS0[1],s,Only for internal use
13848,float,RD/WR,_COMP_DIFF_STEPS0[2],s,Only for internal use
13850,float,RD/WR,_COMP_DIFF_STEPS0[3],s,Only for internal use
13852,float,RD/WR,_COMP_DIFF_STEPS0[4],s,Only for internal use
13854,float,RD/WR,_COMP_DIFF_STEPS0[5],s,Only for internal use
13856,float,RD/WR,_COMP_DIFF_STEPS0[6],s,Only for internal use
13858,float,RD/WR,_COMP_DIFF_STEPS0[7],s,Only for internal use
13860,float,RD/WR,_COMP_DIFF_STEPS0[8],s,Only for internal use
13862,float,RD/WR,_COMP_DIFF_STEPS0[9],s,Only for internal use
13864,float,RD/WR,_COMP_DIFF_CUR_THRESHOLD0,s,Only for internal use
13868,short,RD/WR,_COMP_DIFF_TYPE1,s,Only for internal use
13870,float,RD/WR,_COMP_DIFF_PER_DEV1,s,Only for internal use
13873,float,RD/WR,_COMP_DIFF_CUR_PER1,s,Only for internal use
13875,float,RD/WR,_COMP_DIFF_CUR_OFFSET1,s,Only for internal use
13877,float,RD/WR,_COMP_DIFF_TOLERANCE1,s,Only for internal use
13879,float,RD/WR,_COMP_DIFF_WARNLEVEL1,s,Only for internal use
13881,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD1[0],-,Only for internal use
13883,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD1[1],-,Only for internal use
13885,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD1[2],-,Only for internal use
13887,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD1[3],-,Only for internal use
13889,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD1[4],-,Only for internal use
13891,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD1[5],-,Only for internal use
13893,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD1[6],-,Only for internal use
13895,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD1[7],-,Only for internal use
13897,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD1[8],-,Only for internal use
13899,float,RD/WR,_COMP_DIFF_STEP_THRESHOLD1[9],-,Only for internal use
13901,float,RD/WR,_COMP_DIFF_STEPS1[0],s,Only for internal use
13903,float,RD/WR,_COMP_DIFF_STEPS1[1],s,Only for internal use
13905,float,RD/WR,_COMP_DIFF_STEPS1[2],s,Only for internal use
13907,float,RD/WR,_COMP_DIFF_STEPS1[3],s,Only for internal use
13909,float,RD/WR,_COMP_DIFF_STEPS1[4],s,Only for internal use
13911,float,RD/WR,_COMP_DIFF_STEPS1[5],s,Only for internal use
13913,float,RD/WR,_COMP_DIFF_STEPS1[6],s,Only for internal use
13915,float,RD/WR,_COMP_DIFF_STEPS1[7],s,Only for internal use
13917,float,RD/WR,_COMP_DIFF_STEPS1[8],s,Only for internal use
13919,float,RD/WR,_COMP_DIFF_STEPS1[9],s,Only for internal use
13921,float,RD/WR,_COMP_DIFF_CUR_THRESHOLD1,s,Only for internal use
13925,short,RD/WR,_COMP_DIFF_STATUS[0],s,Alarm status for diff 1 with: Bit 0 	 =	 Warning Bit 1	 =	 Overcurrent Bit 2 	 =	 Alarm Bit 3 	 =	 CT not connected
13926,short,RD/WR,_COMP_DIFF_STATUS[1],s,Alarm status for diff 2 with: Bit 0 	 =	 Warning Bit 1	 =	 Overcurrent Bit 2 	 =	 Alarm Bit 3 	 =	 CT not connected
13927,float,RD/WR,_COMP_DIFF_RUN_TIME[0],s,"Overcurrent duration, diff 1"
13929,float,RD/WR,_COMP_DIFF_RUN_TIME[1],s,"Overcurrent duration, diff 2"
13931,float,RD/WR,_COMP_DIFF_LIMIT[0],A,Real threshold diff 1
13933,float,RD/WR,_COMP_DIFF_LIMIT[1],A,Real threshold diff 2
13935,short,RD/WR,_BLACKOUT_EVT_PHASE,-,Only for internal use
13936,short,RD/WR,_BLACKOUT_EVT_DELAY,-,Only for internal use
13937,float,RD/WR,_BLACKOUT_EVT_LEVEL,-,Only for internal use
13939,int,RD/WR,_EVT_STOP_PRE,-,Only for internal use
13941,int,RD/WR,_EVT_STOP_POST,-,Only for internal use
14087,int,RD/WR,_DC_IDFF[0],-,Only for internal use
14089,int,RD/WR,_DC_IDFF[1],-,Only for internal use
14091,int,RD/WR,_INIT_CUSTOMKEY,-,Only for internal use
14093,int,RD/WR,_WAVE_STOP_PRE,-,Only for internal use
14095,int,RD/WR,_WAVE_STOP_POST,-,Only for internal use
14097,int,RD/WR,_TRNS_PRE,-,Only for internal use
14099,int,RD/WR,_TRNS_POST,-,Only for internal use
14249,byte,RD,_PTP_VERSION,-,Only for internal use
14250,byte,RD/WR,_PTP_DOMAIN,-,Only for internal use
14251,byte,RD,_PTP_CLOCK_CLASS,-,Only for internal use
14252,byte,RD,_PTP_CLOCK_ACCURACY,-,Only for internal use
14253,byte,RD,_PTP_TIME_SOURCE,-,Only for internal use
14254,byte,RD,_PTP_TWO_STEP,-,Only for internal use
14255,byte,RD,_PTP_DELAY_MECHANISM,-,Only for internal use
14256,byte,RD,_PTP_PROFILE_ID[0],-,Only for internal use
14257,byte,RD,_PTP_PROFILE_ID[1],-,Only for internal use
14258,byte,RD,_PTP_PROFILE_ID[2,-,Only for internal use
14259,byte,RD,_PTP_PROFILE_ID[3],-,Only for internal use
14260,byte,RD,_PTP_PROFILE_ID[4],-,Only for internal use
14261,byte,RD,_PTP_PROFILE_ID[5],-,Only for internal use
14262,byte,RD/WR,_PTP_ANNOUNCE_RECEIPT_TIMEOUT,-,
14263,int,RD,_PTP_STATE,-,Only for internal use
14265,short,RD/WR,_PTP_MANAGEMENT_INTERFACE,-,Only for internal use
14266,byte,RD/WR,_PTP_PRIORITY1,-,Only for internal use
14267,byte,RD/WR,_PTP_PRIORITY2,-,Only for internal use
15040,float,RD/WR,_NOMINAL_U_LL,V,Nominal Voltage ULL
19122,float,RD,_IND_CAP_SUM3,-,"Sign, Q1 + Q2 + Q3"
19124,float,RD,_IND_CAP_SUM,-,"Sign, Q1 + Q2 + Q3 + Q4"
19636,float,RD/WR,_PF_TOTAL,-,"PF Total, PF_Total=P_Sum3/S_Sum3"
19638,float,RD/WR,_I_TDD[0],%,IN Total Demand Distortion
19640,float,RD/WR,_I_TDD[1],%,IN Total Demand Distortion
19642,float,RD/WR,_I_TDD[2],%,IN Total Demand Distortion
19644,float,RD/WR,_I_TDD[3],%,IN Total Demand Distortion
19698,float,RD,_PHASE_ULL[0],°,Voltage Phase L-L
19700,float,RD,_PHASE_ULL[1],°,Voltage Phase L-L
19702,float,RD,_PHASE_ULL[2],°,Voltage Phase L-L
19704,float,RD,_PHASE_ULN[0],°,Voltage Phase L-N
19706,float,RD,_PHASE_ULN[1],°,Voltage Phase L-N
19708,float,RD,_PHASE_ULN[2],°,Voltage Phase L-N
19710,uint,RD,_RUNNING_EVENTS_COUNTER	-,-,Counter for started events
19716,short,RD,_TRANSFORMER_RATIO_LOCK	 -,-,"Lock Transformer Ratios, 0=not locked, 1=locked"
